Lead ID,Created At,Product Type,Channel,Device,Partner,City,Insurance Company,Payment Type,Minutes Since Abandonment,Days To Policy Expiry,Price,Discount Percent,Has Previous Purchase,Visited Offer Page,Incoming Call Last 24h,Sessions Last 7d,Offer Views Last 7d,Price Comparisons Last 7d,Days Since Last Visit,Expected Margin,Completed Purchase
L136186,2026-08-22 09:33:00,thirdparty,Referral,mobile,autoabzar,Other,Iran,installment,73,15,1520000.0,0.0,0,1,0,4,0,2,12.5,39500.0,0
L141749,2026-07-07 09:26:00,thirdparty,SEO,desktop,direct,Other,Saman,installment,53,15,8250000.0,3.5,0,1,0,2,1,2,0.5,247500.0,0
L112735,2026-08-18 13:17:00,thirdparty,Paid,desktop,direct,Other,Asia,cash,142,11,5010000.0,10.1,0,0,0,3,1,1,3.1,130300.0,0
L118409,2026-04-11 01:21:00,thirdparty,Referral,desktop,direct,Karaj,Saman,cash,101,24,6860000.0,8.5,0,0,0,2,0,1,2.1,205800.0,0
L111228,2026-06-03 18:36:00,thirdparty,SEO,mobile,direct,Karaj,Saman,installment,212,-3,10900000.0,9.5,1,1,0,2,3,1,5.0,327000.0,1
L108925,2026-05-12 21:02:00,thirdparty,SEO,mobile,direct,Isfahan,Alborz,installment,69,31,8130000.0,0.0,0,1,0,4,4,0,23.3,211400.0,0
L135558,2026-08-16 17:52:00,thirdparty,SEO,mobile,direct,Shiraz,Asia,cash,50,5,10740000.0,1.6,1,1,0,4,3,0,0.5,279200.0,0
L103844,2026-05-18 03:30:00,thirdparty,Paid,mobile,direct,Other,Iran,cash,107,22,10540000.0,6.0,0,1,0,3,4,0,3.3,274000.0,0
L106268,2026-07-03 10:11:00,thirdparty,CRM,mobile,direct,Tehran,Iran,installment,93,14,11310000.0,7.8,1,0,0,6,2,2,0.2,294100.0,0
L119267,2026-08-16 18:50:00,carbody,Paid,desktop,direct,Isfahan,Parsian,bnpl,74,25,21690000.0,12.8,1,1,0,5,3,3,4.9,780800.0,0
L132928,2026-07-21 06:30:00,carbody,CRM,mobile,shoraka,Shiraz,Asia,bnpl,79,13,15660000.0,5.2,0,0,0,4,1,2,5.6,563800.0,0
L121381,2026-08-13 23:41:00,thirdparty,SEO,mobile,direct,Tabriz,Parsian,installment,40,6,4550000.0,6.7,1,1,0,5,1,0,3.2,118300.0,0
L105285,2026-07-25 23:50:00,thirdparty,SEO,mobile,direct,Tehran,Dana,cash,164,8,10200000.0,1.3,0,1,0,6,4,0,24.0,265200.0,0
L142399,2026-06-13 01:49:00,carbody,Paid,mobile,shoraka,Tabriz,Parsian,installment,156,21,21090000.0,5.9,1,0,1,5,1,2,16.4,801400.0,0
L116205,2026-06-13 19:45:00,carbody,Paid,mobile,direct,Shiraz,Asia,installment,84,5,13340000.0,6.1,0,0,0,1,1,2,1.3,506900.0,0
L137513,2026-08-25 06:03:00,thirdparty,Paid,mobile,autoabzar,Tehran,Asia,installment,117,4,8610000.0,5.1,1,1,0,5,1,3,0.0,223900.0,0
L134151,2026-05-07 11:45:00,carbody,SEO,mobile,direct,Tehran,Saman,cash,38,9,23160000.0,5.8,1,1,0,3,5,1,7.8,972700.0,1
L147826,2026-04-19 12:58:00,thirdparty,CRM,mobile,direct,Mashhad,Iran,cash,66,13,5830000.0,8.8,0,1,0,3,2,0,1.6,151600.0,0
L135980,2026-08-04 02:17:00,thirdparty,Paid,mobile,shoraka,Tabriz,Iran,cash,27,14,7800000.0,5.7,1,1,0,5,2,1,13.7,202800.0,0
L131970,2026-06-23 01:24:00,thirdparty,Referral,desktop,autoabzar,Ahvaz,Parsian,cash,84,3,8260000.0,4.1,0,1,0,1,2,3,12.1,214800.0,0
L119885,2026-04-15 07:04:00,thirdparty,Paid,mobile,direct,Tehran,Pasargad,bnpl,179,21,9360000.0,9.9,0,1,0,1,1,0,8.1,252700.0,0
L116762,2026-04-24 02:26:00,thirdparty,Paid,mobile,autoabzar,Mashhad,Parsian,bnpl,44,2,10740000.0,10.7,0,1,0,7,1,0,5.5,257800.0,0
L128062,2026-04-06 00:42:00,thirdparty,Referral,mobile,autoabzar,Tehran,Alborz,installment,146,-14,11320000.0,1.5,0,0,0,2,1,1,7.6,294300.0,0
L113926,2026-08-07 19:11:00,thirdparty,Paid,desktop,direct,Mashhad,Asia,cash,42,-3,7010000.0,12.1,0,0,0,4,0,0,4.8,182300.0,1
L123882,2026-04-01 10:47:00,carbody,Paid,mobile,direct,,Dana,bnpl,118,31,28900000.0,0.0,1,1,0,6,1,0,23.2,1040400.0,0
L137530,2026-05-13 16:57:00,carbody,Paid,mobile,other_partner,Tehran,Dana,cash,56,17,10250000.0,6.7,0,1,1,3,1,1,3.6,389500.0,0
L138473,2026-05-26 13:10:00,thirdparty,Referral,mobile,direct,Mashhad,Parsian,bnpl,138,3,8400000.0,8.3,0,1,0,4,3,1,5.2,201600.0,0
L121247,2026-07-26 13:16:00,carbody,SEO,mobile,shoraka,Shiraz,Iran,bnpl,87,35,15540000.0,11.1,0,0,0,2,1,2,1.7,559400.0,0
L148284,2026-06-18 16:11:00,carbody,SEO,mobile,autoabzar,Other,Alborz,bnpl,56,34,11470000.0,5.5,0,0,0,6,0,3,7.5,412900.0,0
L103692,2026-04-16 06:10:00,thirdparty,Referral,mobile,shoraka,Tehran,Parsian,bnpl,49,30,8530000.0,4.5,0,1,0,5,2,2,0.9,204700.0,0
L116237,2026-07-16 10:17:00,carbody,Paid,desktop,direct,Shiraz,Pasargad,installment,45,20,18120000.0,4.7,1,0,0,3,0,0,6.9,742900.0,0
L107941,2026-04-10 11:13:00,carbody,Paid,mobile,direct,Mashhad,Dana,installment,142,26,26740000.0,4.5,0,1,1,7,4,1,4.7,1016100.0,0
L105148,2026-05-20 04:57:00,carbody,SEO,mobile,shoraka,Other,Iran,bnpl,278,21,17560000.0,0.0,0,1,0,4,1,1,2.0,632200.0,0
L101745,2026-05-14 10:06:00,thirdparty,Referral,mobile,direct,Karaj,Asia,bnpl,187,34,9160000.0,10.5,0,1,0,2,3,1,3.2,219800.0,0
L117368,2026-05-01 06:13:00,carbody,Referral,mobile,direct,Tabriz,Dana,cash,111,10,22770000.0,9.1,0,1,0,4,0,1,19.2,865300.0,0
L121026,2026-08-15 23:05:00,thirdparty,Paid,mobile,direct,Ahvaz,Saman,installment,85,12,4310000.0,7.9,1,0,0,3,4,0,22.2,129300.0,1
L122445,2026-04-15 11:25:00,thirdparty,SEO,mobile,direct,Tehran,Saman,cash,186,10,9070000.0,3.9,0,0,1,3,0,1,27.2,272100.0,0
L116713,2026-07-10 18:29:00,thirdparty,Paid,mobile,direct,Shiraz,Iran,installment,97,14,7330000.0,4.4,0,1,0,4,2,1,0.5,190600.0,0
L103416,2026-04-14 20:15:00,thirdparty,CRM,mobile,direct,Karaj,Saman,installment,47,6,5740000.0,6.3,0,1,0,5,0,0,3.3,172200.0,1
L134259,2026-04-09 12:29:00,carbody,Paid,mobile,other_partner,Tabriz,Parsian,cash,233,28,20880000.0,7.0,0,1,1,3,5,0,23.5,793400.0,0
L112652,2026-04-18 22:28:00,carbody,Paid,mobile,direct,Tehran,Iran,bnpl,42,9,17320000.0,9.5,0,0,0,3,0,2,13.0,623500.0,0
L122544,2026-05-16 05:03:00,thirdparty,SEO,mobile,direct,Tehran,Iran,bnpl,45,25,10310000.0,6.5,0,1,0,5,1,2,13.1,247400.0,0
L107426,2026-04-20 22:30:00,carbody,Referral,mobile,shoraka,Other,Parsian,bnpl,106,9,20690000.0,2.1,0,1,1,2,2,0,23.0,744800.0,1
L143619,2026-05-29 14:08:00,carbody,Paid,desktop,direct,Tehran,Parsian,cash,61,40,20900000.0,4.6,0,1,0,4,3,2,0.7,794200.0,0
L110739,2026-05-07 04:44:00,carbody,SEO,mobile,direct,Mashhad,Alborz,cash,123,-11,9850000.0,3.6,1,1,1,3,4,1,2.3,374300.0,0
L127923,2026-06-14 11:17:00,carbody,CRM,mobile,shoraka,Other,Saman,cash,173,15,16440000.0,7.0,1,1,1,6,3,1,3.5,690500.0,0
L102785,2026-07-09 19:34:00,thirdparty,SEO,mobile,autoabzar,Qom,Asia,installment,74,1,8710000.0,6.7,0,1,0,4,3,1,4.4,226500.0,0
L123417,2026-06-03 01:48:00,carbody,Paid,desktop,autoabzar,Shiraz,Saman,cash,76,26,23800000.0,4.7,0,0,0,2,0,1,6.7,999600.0,0
L147201,2026-06-22 16:52:00,thirdparty,SEO,mobile,other_partner,Ahvaz,Pasargad,cash,132,19,9800000.0,0.7,0,1,0,2,1,2,2.4,284200.0,0
L109113,2026-06-05 11:33:00,thirdparty,Paid,desktop,shoraka,Isfahan,Iran,cash,159,10,7890000.0,11.6,0,0,0,5,1,1,4.6,205100.0,0
L119918,2026-07-16 12:05:00,thirdparty,Paid,desktop,direct,Tehran,Saman,installment,83,22,4700000.0,5.7,0,0,0,2,0,0,11.5,141000.0,0
L130880,2026-04-16 06:52:00,thirdparty,Paid,desktop,direct,Isfahan,Iran,installment,78,-5,7610000.0,5.6,0,1,0,2,3,1,2.4,197900.0,0
L149709,2026-07-04 17:37:00,thirdparty,Referral,mobile,direct,Mashhad,Iran,installment,188,15,5620000.0,4.1,1,0,0,2,0,0,5.6,146100.0,0
L128505,2026-08-11 13:07:00,thirdparty,Referral,mobile,other_partner,Shiraz,Alborz,cash,50,18,6990000.0,4.4,0,1,1,6,3,3,19.2,181700.0,0
L105853,2026-04-12 04:08:00,thirdparty,Paid,desktop,direct,Tehran,Asia,installment,22,7,12200000.0,1.0,0,1,0,8,1,0,1.0,317200.0,0
L111377,2026-05-15 03:15:00,thirdparty,Referral,mobile,other_partner,Tehran,Asia,installment,13,-14,12050000.0,4.4,0,1,0,5,7,1,5.0,313300.0,1
L137252,2026-04-28 14:16:00,thirdparty,CRM,mobile,other_partner,Tehran,Iran,bnpl,62,19,4200000.0,0.0,0,0,0,1,1,0,9.8,100800.0,0
L111696,2026-06-22 02:34:00,thirdparty,SEO,mobile,other_partner,Ahvaz,Asia,installment,202,-3,5640000.0,0.0,0,1,0,3,3,0,1.5,146600.0,0
L130973,2026-07-20 11:22:00,thirdparty,Paid,mobile,autoabzar,Shiraz,Iran,bnpl,250,-5,9950000.0,1.7,0,1,0,3,4,1,7.5,238800.0,0
L128158,2026-07-09 19:55:00,carbody,Referral,desktop,direct,Isfahan,Saman,installment,109,11,22990000.0,0.0,0,0,0,3,1,1,5.5,965600.0,0
L124863,2026-08-10 21:02:00,thirdparty,Paid,desktop,direct,Qom,Dana,installment,54,19,5160000.0,5.9,0,1,0,4,1,0,2.8,134200.0,0
L122496,2026-08-17 20:46:00,thirdparty,Referral,mobile,other_partner,Isfahan,Asia,cash,252,17,10480000.0,4.6,0,1,0,1,1,0,9.4,272500.0,0
L115231,2026-08-06 04:38:00,thirdparty,Paid,mobile,shoraka,Other,Parsian,installment,98,24,7440000.0,6.6,0,1,0,3,3,0,0.3,193400.0,0
L125064,2026-07-19 17:07:00,carbody,Paid,desktop,direct,Ahvaz,Asia,cash,110,24,24220000.0,9.1,0,0,0,4,1,1,10.2,920400.0,0
L111545,2026-05-15 04:08:00,thirdparty,Referral,mobile,direct,,Iran,cash,25,11,8090000.0,,1,1,0,1,0,1,12.1,210300.0,0
L144168,2026-08-12 07:33:00,thirdparty,Paid,mobile,other_partner,Tabriz,Iran,cash,211,-12,,10.6,0,0,0,6,1,0,6.2,212200.0,0
L120102,2026-04-06 16:06:00,carbody,SEO,mobile,direct,Mashhad,Pasargad,cash,248,0,16760000.0,2.4,0,0,0,1,0,1,55.9,687200.0,0
L143057,2026-05-25 03:03:00,thirdparty,Paid,desktop,direct,Tehran,Asia,cash,55,26,8600000.0,4.5,0,0,0,3,0,1,23.1,223600.0,0
L146380,2026-07-08 15:13:00,thirdparty,SEO,mobile,direct,Other,Pasargad,cash,60,22,9180000.0,6.4,1,1,0,7,6,1,6.0,266200.0,1
L108255,2026-05-12 03:53:00,thirdparty,SEO,desktop,shoraka,Tehran,Pasargad,cash,75,3,6150000.0,0.0,0,0,0,3,2,2,6.8,178400.0,0
L105520,2026-04-13 17:53:00,thirdparty,CRM,mobile,shoraka,Isfahan,Asia,installment,125,9,6990000.0,5.1,0,1,1,2,2,1,7.8,181700.0,0
L140203,2026-06-07 16:06:00,carbody,SEO,mobile,direct,Isfahan,Saman,installment,35,11,28200000.0,4.8,0,1,1,6,3,0,7.7,1184400.0,0
L136218,2026-08-02 18:39:00,thirdparty,SEO,mobile,direct,Tabriz,Alborz,bnpl,53,18,6430000.0,2.7,0,1,1,4,2,2,3.5,154300.0,0
L146805,2026-05-21 15:34:00,thirdparty,SEO,desktop,direct,Other,Iran,installment,80,1,6800000.0,3.0,0,1,0,4,1,0,12.4,176800.0,0
L116559,2026-04-03 09:07:00,thirdparty,Referral,mobile,direct,Tehran,Saman,cash,24,5,8550000.0,3.1,0,0,1,2,0,0,2.9,256500.0,0
L133733,2026-05-28 00:34:00,thirdparty,Referral,mobile,autoabzar,Mashhad,Dana,cash,138,1,8100000.0,2.8,0,1,1,3,2,2,1.7,210600.0,0
L136621,2026-08-18 18:19:00,thirdparty,SEO,mobile,autoabzar,Tabriz,Alborz,bnpl,16,21,7650000.0,11.7,1,1,0,6,3,1,5.5,183600.0,0
L115369,2026-06-10 21:27:00,carbody,SEO,mobile,other_partner,Tehran,Alborz,cash,187,11,21500000.0,1.9,0,1,0,3,3,3,0.1,817000.0,0
L130909,2026-08-14 07:29:00,thirdparty,SEO,mobile,shoraka,Mashhad,Saman,cash,148,28,6870000.0,10.2,0,0,0,4,1,1,2.3,206100.0,0
L118985,2026-08-15 20:37:00,carbody,Referral,desktop,shoraka,Isfahan,Iran,cash,66,16,,0.0,0,0,0,5,2,1,4.2,650600.0,0
L122150,2026-06-30 00:59:00,thirdparty,Referral,mobile,direct,Other,Parsian,cash,162,-2,5360000.0,6.9,0,1,0,3,4,1,16.3,139400.0,1
L125001,2026-06-20 10:08:00,thirdparty,Referral,mobile,other_partner,Other,Dana,cash,71,5,6660000.0,3.2,0,1,0,2,1,0,10.6,173200.0,0
L146014,2026-06-08 02:29:00,carbody,Paid,desktop,direct,Tehran,Alborz,cash,99,13,12030000.0,4.7,0,1,0,2,0,2,0.4,457100.0,0
L122249,2026-06-05 09:24:00,thirdparty,SEO,mobile,autoabzar,Qom,Iran,cash,90,-5,3890000.0,3.1,0,1,0,3,3,3,6.1,101100.0,0
L119412,2026-04-30 03:25:00,thirdparty,Referral,mobile,direct,Isfahan,Parsian,installment,66,9,6150000.0,7.7,0,1,0,4,3,0,21.4,159900.0,1
L104870,2026-06-12 09:29:00,thirdparty,Paid,mobile,shoraka,Isfahan,Iran,cash,11,17,7410000.0,1.7,0,1,0,3,1,1,12.9,192700.0,0
L107016,2026-06-12 00:24:00,thirdparty,CRM,mobile,direct,Mashhad,Dana,cash,50,14,5020000.0,8.3,0,1,0,4,4,0,6.0,130500.0,0
L138511,2026-08-17 05:07:00,carbody,Paid,mobile,direct,Ahvaz,Saman,cash,245,5,16780000.0,11.0,0,1,1,1,2,2,6.8,704800.0,0
L126360,2026-06-03 08:45:00,thirdparty,SEO,mobile,autoabzar,Mashhad,Iran,cash,155,-5,4170000.0,3.7,0,1,0,3,2,1,3.2,108400.0,0
L129536,2026-07-31 03:28:00,thirdparty,SEO,mobile,direct,Qom,Iran,installment,19,0,5780000.0,5.5,0,1,0,3,2,0,33.6,150300.0,0
L138052,2026-06-12 16:58:00,thirdparty,Paid,mobile,direct,Rasht,Dana,installment,86,25,7610000.0,6.4,0,0,0,4,0,1,16.2,197900.0,0
L121839,2026-07-02 17:17:00,thirdparty,SEO,desktop,direct,Other,Parsian,bnpl,160,5,9070000.0,12.2,0,1,0,4,2,4,5.8,217700.0,0
L139694,2026-04-11 15:32:00,carbody,Referral,mobile,shoraka,Tabriz,Dana,installment,103,30,21420000.0,2.4,0,0,0,4,1,0,13.3,814000.0,0
L133928,2026-05-03 12:57:00,carbody,Paid,mobile,shoraka,Mashhad,Iran,cash,28,8,9100000.0,5.7,0,1,0,5,6,0,8.3,345800.0,0
L113529,2026-04-18 21:46:00,thirdparty,CRM,desktop,shoraka,Tabriz,Asia,installment,177,8,5630000.0,7.0,1,1,1,4,3,0,0.1,146400.0,1
L136119,2026-04-03 12:53:00,thirdparty,Paid,mobile,autoabzar,Other,Asia,cash,49,3,8650000.0,9.8,1,0,0,1,0,2,3.1,224900.0,0
L113006,2026-04-14 20:08:00,thirdparty,CRM,mobile,direct,Tabriz,Alborz,bnpl,106,-9,7860000.0,2.3,0,1,0,2,2,2,5.9,188600.0,0
L104698,2026-04-03 14:41:00,thirdparty,Paid,mobile,direct,Shiraz,Parsian,cash,54,4,4840000.0,0.7,0,1,0,5,3,1,7.4,125800.0,1
L136097,2026-04-27 08:33:00,thirdparty,SEO,mobile,direct,Shiraz,Iran,installment,146,-2,10760000.0,4.1,0,1,0,4,3,2,11.2,279800.0,1
L125631,2026-08-05 14:17:00,thirdparty,Paid,mobile,direct,Other,Saman,bnpl,127,28,5930000.0,2.0,1,1,0,4,3,0,1.0,166000.0,0
L114993,2026-06-17 01:35:00,carbody,CRM,mobile,direct,Mashhad,Dana,cash,59,14,16050000.0,0.6,0,1,0,4,2,1,1.7,609900.0,1
L130419,2026-06-09 16:45:00,thirdparty,CRM,mobile,other_partner,Tehran,Pasargad,cash,150,-3,7520000.0,2.2,1,1,0,6,2,1,4.5,218100.0,0
L144479,2026-05-10 05:06:00,thirdparty,Referral,desktop,direct,Mashhad,Saman,cash,81,8,6570000.0,3.1,0,0,0,5,0,0,21.9,197100.0,0
L138024,2026-04-17 12:01:00,thirdparty,Referral,mobile,autoabzar,Qom,Alborz,cash,168,26,5930000.0,5.2,1,1,1,5,1,0,7.3,154200.0,0
L129160,2026-04-09 04:01:00,thirdparty,SEO,mobile,direct,Isfahan,Iran,cash,56,16,7690000.0,3.9,0,0,0,2,1,2,3.6,199900.0,0
L100110,2026-06-26 18:30:00,thirdparty,CRM,desktop,direct,Isfahan,Dana,cash,62,0,8140000.0,9.4,0,1,0,2,2,0,6.1,211600.0,0
L104089,2026-07-11 00:16:00,thirdparty,SEO,desktop,direct,Tehran,Iran,cash,57,-1,10370000.0,3.7,1,1,0,6,4,1,12.4,269600.0,0
L139408,2026-04-06 10:42:00,thirdparty,Paid,desktop,direct,Isfahan,Alborz,installment,112,-8,10590000.0,2.4,0,1,0,5,4,0,1.0,275300.0,0
L109595,2026-04-16 10:00:00,carbody,SEO,mobile,autoabzar,Isfahan,Asia,cash,57,42,36500000.0,3.9,0,0,0,5,0,0,2.0,1387000.0,0
L109709,2026-06-14 09:23:00,thirdparty,Paid,mobile,direct,Tabriz,Asia,cash,74,30,3570000.0,1.1,1,1,1,9,3,2,0.7,92800.0,0
L120531,2026-04-05 16:05:00,thirdparty,CRM,desktop,direct,Tehran,Asia,cash,52,7,10410000.0,3.7,1,1,0,4,1,0,5.7,270700.0,0
L129699,2026-04-22 08:15:00,thirdparty,SEO,mobile,direct,Tehran,Iran,bnpl,139,24,7510000.0,8.5,0,0,0,3,2,0,27.2,180200.0,0
L140465,2026-05-14 04:10:00,carbody,CRM,mobile,direct,Karaj,Saman,cash,70,12,29600000.0,1.5,1,1,0,2,1,2,0.6,1243200.0,1
L127595,2026-06-19 12:57:00,thirdparty,CRM,desktop,direct,Tehran,Saman,installment,47,13,8020000.0,5.8,0,1,0,2,1,1,0.1,240600.0,0
L115921,2026-05-13 21:18:00,thirdparty,Paid,mobile,direct,Ahvaz,Pasargad,cash,20,28,9350000.0,11.2,0,1,0,4,1,0,8.2,271200.0,0
L120272,2026-06-20 23:13:00,thirdparty,SEO,desktop,shoraka,Tehran,Saman,bnpl,77,19,8680000.0,10.9,0,0,0,1,0,4,1.3,243000.0,0
L101861,2026-04-27 02:43:00,carbody,Paid,mobile,direct,Other,Parsian,installment,109,27,14550000.0,6.8,0,0,1,4,0,1,12.1,552900.0,0
L114651,2026-06-21 10:56:00,carbody,Referral,mobile,autoabzar,Tehran,Parsian,cash,73,41,14330000.0,0.0,0,0,0,4,1,2,12.4,544500.0,0
L113082,2026-07-25 20:12:00,thirdparty,Referral,desktop,direct,Tehran,Pasargad,cash,110,19,8890000.0,7.0,0,1,0,4,5,1,25.8,257800.0,0
L102971,2026-04-14 23:45:00,thirdparty,SEO,mobile,direct,Karaj,Asia,cash,55,15,7180000.0,4.4,0,0,0,2,0,0,6.9,186700.0,0
L143293,2026-06-21 01:56:00,thirdparty,Referral,mobile,direct,Mashhad,Asia,cash,135,18,8420000.0,5.2,0,1,0,2,4,2,1.1,218900.0,0
L135609,2026-08-23 18:16:00,carbody,Paid,desktop,direct,Qom,Alborz,cash,22,2,24220000.0,4.2,0,0,0,3,0,1,24.5,920400.0,0
L118309,2026-04-10 08:45:00,thirdparty,Paid,mobile,other_partner,Tehran,Saman,bnpl,29,2,,12.7,0,1,0,4,5,0,24.5,228800.0,0
L121264,2026-04-07 03:47:00,carbody,Paid,mobile,direct,Shiraz,Asia,cash,53,26,20870000.0,9.9,0,1,0,6,6,0,6.1,793100.0,0
L121864,2026-04-08 22:25:00,thirdparty,Referral,mobile,direct,Qom,Saman,cash,65,23,3130000.0,5.1,1,1,0,5,5,0,5.9,93900.0,0
L144658,2026-04-04 16:05:00,thirdparty,SEO,desktop,shoraka,Tehran,Parsian,bnpl,135,15,7240000.0,2.9,0,1,0,2,3,0,0.7,173800.0,0
L135968,2026-07-03 01:37:00,thirdparty,Paid,mobile,direct,Mashhad,Pasargad,installment,80,-14,4780000.0,8.0,0,0,0,3,2,0,1.0,138600.0,0
L114273,2026-04-02 06:36:00,thirdparty,Paid,desktop,shoraka,Other,Pasargad,bnpl,191,25,11790000.0,12.5,0,1,0,5,0,0,2.5,318300.0,0
L111671,2026-07-02 16:58:00,carbody,SEO,mobile,direct,Karaj,Parsian,cash,75,7,23220000.0,3.7,0,1,0,6,6,2,0.1,882400.0,0
L133411,2026-08-12 03:45:00,carbody,Paid,mobile,direct,Tehran,Alborz,bnpl,39,28,14330000.0,3.3,0,1,0,4,3,0,0.3,515900.0,0
L115307,2026-05-22 22:25:00,thirdparty,Paid,mobile,direct,Other,Iran,installment,123,22,8550000.0,10.0,0,1,0,3,1,0,2.4,222300.0,0
L130074,2026-07-31 15:30:00,thirdparty,Referral,mobile,direct,,Alborz,installment,17,-5,8550000.0,7.1,0,1,0,5,4,0,1.1,222300.0,1
L141064,2026-04-15 06:40:00,thirdparty,Referral,mobile,direct,Qom,Asia,installment,119,16,9360000.0,4.9,0,0,0,1,0,2,7.3,243400.0,0
L143474,2026-07-02 15:42:00,thirdparty,SEO,mobile,shoraka,Karaj,Pasargad,installment,75,20,13320000.0,5.5,0,1,0,2,2,0,12.6,386300.0,0
L117188,2026-05-19 18:03:00,thirdparty,Paid,mobile,direct,Tehran,Dana,cash,70,4,7540000.0,5.2,1,0,1,5,0,2,5.4,196000.0,0
L100653,2026-06-21 08:44:00,carbody,CRM,mobile,direct,Tehran,Saman,installment,101,46,18190000.0,3.4,0,0,0,1,2,1,4.5,764000.0,0
L145149,2026-05-29 04:41:00,thirdparty,SEO,mobile,shoraka,Tehran,Iran,cash,10,21,7730000.0,4.4,0,1,0,5,4,0,2.0,201000.0,0
L108859,2026-08-11 07:22:00,thirdparty,Referral,desktop,autoabzar,Tehran,Pasargad,cash,76,10,9030000.0,0.0,0,1,0,7,3,0,19.0,261900.0,0
L115795,2026-05-10 04:24:00,thirdparty,Referral,mobile,shoraka,Qom,Asia,installment,30,25,5100000.0,7.1,0,1,0,4,2,1,47.4,132600.0,0
L128748,2026-07-10 01:43:00,thirdparty,SEO,mobile,direct,Other,Alborz,installment,22,16,6630000.0,1.1,0,1,0,1,1,1,5.1,172400.0,0
L130376,2026-04-05 16:15:00,thirdparty,Paid,mobile,direct,Karaj,Iran,installment,68,4,8620000.0,10.2,0,1,0,6,1,1,12.5,224100.0,0
L125306,2026-06-26 16:17:00,thirdparty,Referral,mobile,direct,Rasht,Pasargad,cash,27,5,6600000.0,2.2,0,1,0,3,2,0,6.8,191400.0,0
L139115,2026-06-13 10:35:00,carbody,CRM,desktop,other_partner,Other,Alborz,installment,243,20,20290000.0,5.7,0,1,0,4,0,1,0.5,771000.0,0
L103275,2026-07-27 09:49:00,thirdparty,Referral,mobile,direct,Other,Iran,cash,26,14,11000000.0,5.4,1,1,0,5,2,0,5.9,286000.0,0
L148619,2026-07-21 16:03:00,thirdparty,CRM,desktop,direct,,Asia,cash,107,23,7290000.0,5.3,0,1,0,4,1,2,30.5,189500.0,0
L134521,2026-04-29 10:57:00,thirdparty,Paid,desktop,autoabzar,Other,Saman,bnpl,111,22,5270000.0,8.1,0,0,0,4,1,0,6.8,147600.0,0
L117813,2026-07-01 02:50:00,thirdparty,CRM,mobile,direct,Isfahan,Asia,cash,76,21,6700000.0,6.6,0,1,0,5,1,2,1.2,174200.0,0
L102249,2026-07-01 14:51:00,thirdparty,Referral,desktop,autoabzar,Mashhad,Parsian,cash,142,-3,11310000.0,5.1,1,1,0,5,2,1,1.4,294100.0,0
L115322,2026-08-21 22:00:00,thirdparty,Paid,mobile,direct,Mashhad,Alborz,cash,120,25,8210000.0,6.6,0,1,0,2,3,0,12.2,213500.0,1
L104538,2026-04-03 07:52:00,thirdparty,CRM,mobile,direct,Tehran,Pasargad,bnpl,184,33,7830000.0,,0,1,0,3,2,0,8.9,211400.0,1
L101012,2026-04-21 18:58:00,thirdparty,CRM,mobile,autoabzar,Isfahan,Asia,cash,334,13,7360000.0,5.5,0,1,0,6,2,0,0.8,191400.0,0
L123337,2026-05-05 05:44:00,carbody,SEO,mobile,direct,Tehran,Alborz,cash,77,5,14860000.0,3.4,1,0,0,3,1,2,0.6,564700.0,0
L124280,2026-07-11 16:14:00,thirdparty,SEO,mobile,direct,Tehran,Dana,cash,146,8,,1.4,0,0,0,1,0,1,0.3,161200.0,0
L128983,2026-05-16 23:57:00,thirdparty,SEO,mobile,direct,Shiraz,Asia,bnpl,122,7,6050000.0,0.0,0,1,0,3,2,2,2.9,145200.0,0
L118264,2026-07-23 02:41:00,thirdparty,Referral,mobile,direct,Isfahan,Parsian,installment,59,3,5030000.0,4.2,0,1,0,2,3,0,6.0,130800.0,0
L116022,2026-07-15 02:29:00,thirdparty,SEO,desktop,direct,Other,Saman,bnpl,87,13,8030000.0,0.0,0,1,0,2,4,1,2.5,224800.0,0
L109895,2026-08-02 13:14:00,thirdparty,Paid,desktop,direct,Other,Alborz,installment,129,-6,10750000.0,5.1,1,0,0,3,1,0,2.7,279500.0,0
L109937,2026-05-21 03:09:00,carbody,Referral,desktop,shoraka,Tehran,Asia,installment,103,34,22550000.0,0.1,1,0,0,4,0,3,19.4,856900.0,0
L130124,2026-06-01 14:48:00,thirdparty,CRM,desktop,other_partner,Other,Dana,cash,68,14,7160000.0,6.8,1,0,0,4,1,1,2.0,186200.0,1
L117039,2026-07-20 04:14:00,thirdparty,SEO,mobile,shoraka,Ahvaz,Saman,cash,32,8,9080000.0,5.1,0,1,1,2,1,0,1.7,272400.0,0
L149516,2026-06-29 23:53:00,thirdparty,SEO,mobile,autoabzar,Isfahan,Iran,cash,109,12,7650000.0,3.5,1,1,1,4,1,1,1.9,198900.0,0
L116662,2026-05-25 21:45:00,thirdparty,Referral,mobile,direct,Tehran,Asia,installment,21,20,8850000.0,3.6,0,0,0,3,1,0,8.0,230100.0,0
L138270,2026-06-25 13:54:00,carbody,Referral,desktop,direct,Karaj,Asia,cash,75,12,9420000.0,0.7,0,1,0,6,1,1,1.0,358000.0,0
L144491,2026-04-17 13:05:00,carbody,SEO,mobile,other_partner,Other,Dana,cash,67,20,13180000.0,3.4,0,1,0,3,5,4,3.8,500800.0,0
